Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-10-09,9,October,2013,33,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,5,7,9,4,35,39
2015-10-09,9,October,2015,33,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
2013-07-23,23,July,2013,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,16,7,9,29,112,141
2015-07-23,23,July,2015,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,14,7,9,25,98,123
2014-01-09,9,January,2014,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,15,7,9,27,105,132
2016-01-09,9,January,2016,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,14,7,9,25,98,123
2014-03-25,25,March,2014,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,14,7,9,25,98,123
2016-03-25,25,March,2016,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,13,7,9,24,91,115
2014-06-23,23,June,2014,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,20,7,9,36,140,176
2016-06-23,23,June,2016,34,Young Adults (25-34),F,United States,California,Clothing,Caps,AWC Logo Cap,22,7,9,40,154,194
2014-03-10,10,March,2014,26,Young Adults (25-34),M,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,29,7,9,11,203,214
2016-03-10,10,March,2016,26,Young Adults (25-34),M,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,30,7,9,11,210,221
2013-07-10,10,July,2013,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,26,7,9,47,182,229
2015-07-10,10,July,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,27,7,9,49,189,238
2013-09-12,12,September,2013,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,9,7,9,16,63,79
2015-09-12,12,September,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,8,7,9,15,56,71
2013-09-17,17,September,2013,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,25,7,9,46,175,221
2015-09-17,17,September,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,22,7,9,40,154,194
2013-09-18,18,September,2013,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,9,7,9,16,63,79
2015-09-18,18,September,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,9,7,9,16,63,79
2013-12-15,15,December,2013,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,2,7,9,4,14,18
2015-12-15,15,December,2015,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,1,7,9,2,7,9
2014-01-28,28,January,2014,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,29,7,9,53,203,256
2016-01-28,28,January,2016,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,28,7,9,51,196,247
2014-03-28,28,March,2014,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,22,7,9,40,154,194
2016-03-28,28,March,2016,41,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,19,7,9,35,133,168
2013-12-31,31,December,2013,54,Adults (35-64),M,France,Charente-Maritime,Clothing,Caps,AWC Logo Cap,15,7,9,27,105,132
2015-12-31,31,December,2015,54,Adults (35-64),M,France,Charente-Maritime,Clothing,Caps,AWC Logo Cap,12,7,9,22,84,106
2013-09-27,27,September,2013,36,Adults (35-64),M,France,Loiret,Clothing,Caps,AWC Logo Cap,22,7,9,22,154,176
2015-09-27,27,September,2015,36,Adults (35-64),M,France,Loiret,Clothing,Caps,AWC Logo Cap,19,7,9,19,133,152
2014-03-03,3,March,2014,39,Adults (35-64),F,France,Loir et Cher,Clothing,Caps,AWC Logo Cap,17,7,9,17,119,136
2016-03-03,3,March,2016,39,Adults (35-64),F,France,Loir et Cher,Clothing,Caps,AWC Logo Cap,15,7,9,15,105,120
2014-05-25,25,May,2014,39,Adults (35-64),M,Germany,Bayern,Clothing,Caps,AWC Logo Cap,21,7,9,40,147,187
2016-05-25,25,May,2016,39,Adults (35-64),M,Germany,Bayern,Clothing,Caps,AWC Logo Cap,20,7,9,38,140,178
2014-06-26,26,June,2014,28,Young Adults (25-34),M,France,Essonne,Clothing,Caps,AWC Logo Cap,3,7,9,5,21,26
2016-06-26,26,June,2016,28,Young Adults (25-34),M,France,Essonne,Clothing,Caps,AWC Logo Cap,4,7,9,7,28,35
2013-12-07,7,December,2013,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,27,7,9,10,189,199
2015-12-07,7,December,2015,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,28,7,9,11,196,207
2013-08-12,12,August,2013,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,13,7,9,18,91,109
2015-08-12,12,August,2015,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,15,7,9,21,105,126
2014-01-14,14,January,2014,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,28,7,9,38,196,234
2016-01-14,14,January,2016,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,26,7,9,36,182,218
2014-04-10,10,April,2014,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,21,7,9,29,147,176
2016-04-10,10,April,2016,30,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,19,7,9,26,133,159
2014-06-01,1,June,2014,32,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,25,7,9,34,175,209
2016-06-01,1,June,2016,32,Young Adults (25-34),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,23,7,9,32,161,193
2014-03-13,13,March,2014,19,Youth (<25),M,France,Yveline,Clothing,Caps,AWC Logo Cap,30,7,9,-5,210,205
2016-03-13,13,March,2016,19,Youth (<25),M,France,Yveline,Clothing,Caps,AWC Logo Cap,30,7,9,-5,210,205
2014-06-03,3,June,2014,35,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,14,7,9,5,98,103
2016-06-03,3,June,2016,35,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,13,7,9,5,91,96
2013-10-13,13,October,2013,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,22,7,9,18,154,172
2015-10-13,13,October,2015,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,23,7,9,19,161,180
2014-03-21,21,March,2014,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,10,7,9,8,70,78
2016-03-21,21,March,2016,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,8,7,9,7,56,63
2014-06-23,23,June,2014,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,24,7,9,20,168,188
2016-06-23,23,June,2016,35,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Caps,AWC Logo Cap,23,7,9,19,161,180
2014-07-23,23,July,2014,21,Youth (<25),M,Germany,Bayern,Clothing,Caps,AWC Logo Cap,15,7,9,29,105,134
2016-07-23,23,July,2016,21,Youth (<25),M,Germany,Bayern,Clothing,Caps,AWC Logo Cap,16,7,9,31,112,143
2013-10-08,8,October,2013,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,21,7,9,38,147,185
2015-10-08,8,October,2015,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,20,7,9,36,140,176
2013-11-18,18,November,2013,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,17,7,9,31,119,150
2015-11-18,18,November,2015,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,19,7,9,35,133,168
2013-11-21,21,November,2013,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,10,7,9,18,70,88
2015-11-21,21,November,2015,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,11,7,9,20,77,97
2014-01-16,16,January,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,3,7,9,5,21,26
2016-01-16,16,January,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,4,7,9,7,28,35
2014-02-04,4,February,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,10,7,9,18,70,88
2016-02-04,4,February,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,8,7,9,15,56,71
2014-03-10,10,March,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,28,7,9,51,196,247
2016-03-10,10,March,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,27,7,9,49,189,238
2014-04-06,6,April,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,20,7,9,36,140,176
2016-04-06,6,April,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,19,7,9,35,133,168
2014-05-04,4,May,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,6,7,9,11,42,53
2016-05-04,4,May,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,7,7,9,13,49,62
2014-06-29,29,June,2014,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,17,7,9,31,119,150
2016-06-29,29,June,2016,37,Adults (35-64),M,United States,California,Clothing,Caps,AWC Logo Cap,19,7,9,35,133,168
2014-04-10,10,April,2014,38,Adults (35-64),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,30,7,9,41,210,251
2016-04-10,10,April,2016,38,Adults (35-64),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,28,7,9,38,196,234
2013-07-13,13,July,2013,27,Young Adults (25-34),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,11,7,9,15,77,92
2015-07-13,13,July,2015,27,Young Adults (25-34),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,13,7,9,18,91,109
2013-12-13,13,December,2013,27,Young Adults (25-34),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,15,7,9,21,105,126
2015-12-13,13,December,2015,27,Young Adults (25-34),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,15,7,9,21,105,126
2013-08-10,10,August,2013,46,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,16,7,9,6,112,118
2015-08-10,10,August,2015,46,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,17,7,9,6,119,125
2014-03-03,3,March,2014,46,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,1,7,9,0,7,7
2016-03-03,3,March,2016,46,Adults (35-64),M,Germany,Saarland,Clothing,Caps,AWC Logo Cap,1,7,9,0,7,7
2014-06-22,22,June,2014,30,Young Adults (25-34),M,France,Nord,Clothing,Caps,AWC Logo Cap,2,7,9,2,14,16
2016-06-22,22,June,2016,30,Young Adults (25-34),M,France,Nord,Clothing,Caps,AWC Logo Cap,1,7,9,1,7,8
2014-03-06,6,March,2014,30,Young Adults (25-34),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,1,7,9,0,7,7
2016-03-06,6,March,2016,30,Young Adults (25-34),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,3,7,9,1,21,22
2014-06-14,14,June,2014,30,Young Adults (25-34),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,15,7,9,6,105,111
2016-06-14,14,June,2016,30,Young Adults (25-34),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,16,7,9,6,112,118
2013-08-19,19,August,2013,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,5,7,9,8,35,43
2015-08-19,19,August,2015,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,2,7,9,3,14,17
2013-10-10,10,October,2013,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,14,7,9,23,98,121
2015-10-10,10,October,2015,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,11,7,9,18,77,95
2013-11-15,15,November,2013,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,9,7,9,15,63,78
2015-11-15,15,November,2015,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,11,7,9,18,77,95
2014-04-30,30,April,2014,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,23,7,9,38,161,199
2016-04-30,30,April,2016,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,22,7,9,36,154,190
2014-06-11,11,June,2014,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,29,7,9,48,203,251
2016-06-11,11,June,2016,21,Youth (<25),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,27,7,9,44,189,233
2014-01-24,24,January,2014,23,Youth (<25),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,2,7,9,1,14,15
2016-01-24,24,January,2016,23,Youth (<25),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,1,7,9,0,7,7
2014-05-27,27,May,2014,23,Youth (<25),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,16,7,9,6,112,118
2016-05-27,27,May,2016,23,Youth (<25),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,14,7,9,5,98,103
2013-12-27,27,December,2013,19,Youth (<25),F,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,23,7,9,9,161,170
2015-12-27,27,December,2015,19,Youth (<25),F,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,25,7,9,10,175,185
2013-08-30,30,August,2013,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,26,7,9,22,182,204
2015-08-30,30,August,2015,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,27,7,9,22,189,211
2013-09-20,20,September,2013,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,24,7,9,20,168,188
2015-09-20,20,September,2015,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,24,7,9,20,168,188
2013-11-14,14,November,2013,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,6,7,9,5,42,47
2015-11-14,14,November,2015,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
2014-01-03,3,January,2014,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,9,7,9,7,63,70
2016-01-03,3,January,2016,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,6,7,9,5,42,47
2014-06-19,19,June,2014,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,11,7,9,9,77,86
2016-06-19,19,June,2016,34,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,12,7,9,10,84,94
2013-08-10,10,August,2013,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,15,7,9,12,105,117
2015-08-10,10,August,2015,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,17,7,9,14,119,133
2013-10-01,1,October,2013,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,13,7,9,11,91,102
2015-10-01,1,October,2015,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,11,7,9,9,77,86
2013-10-02,2,October,2013,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,11,7,9,9,77,86
2015-10-02,2,October,2015,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,9,7,9,7,63,70
2013-12-27,27,December,2013,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,5,7,9,4,35,39
2015-12-27,27,December,2015,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,5,7,9,4,35,39
2014-06-15,15,June,2014,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,27,7,9,22,189,211
2016-06-15,15,June,2016,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,25,7,9,21,175,196
2014-01-08,8,January,2014,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,20,7,9,17,140,157
2016-01-08,8,January,2016,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,18,7,9,15,126,141
2014-05-29,29,May,2014,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,12,7,9,10,84,94
2016-05-29,29,May,2016,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,14,7,9,12,98,110
2014-06-08,8,June,2014,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,7,7,9,6,49,55
2016-06-08,8,June,2016,32,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,4,7,9,3,28,31
2013-10-21,21,October,2013,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,6,7,9,3,42,45
2015-10-21,21,October,2015,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,5,7,9,3,35,38
2013-11-21,21,November,2013,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,7,7,9,4,49,53
2015-11-21,21,November,2015,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,4,7,9,2,28,30
2014-01-08,8,January,2014,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,18,7,9,10,126,136
2016-01-08,8,January,2016,35,Adults (35-64),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,15,7,9,8,105,113
2014-02-24,24,February,2014,21,Youth (<25),M,United States,Washington,Clothing,Caps,AWC Logo Cap,19,7,9,0,133,133
2016-02-24,24,February,2016,21,Youth (<25),M,United States,Washington,Clothing,Caps,AWC Logo Cap,17,7,9,0,119,119
2014-03-28,28,March,2014,18,Youth (<25),F,United States,Washington,Clothing,Caps,AWC Logo Cap,8,7,9,0,56,56
2016-03-28,28,March,2016,18,Youth (<25),F,United States,Washington,Clothing,Caps,AWC Logo Cap,9,7,9,0,63,63
2013-08-01,1,August,2013,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,29,7,9,53,203,256
2015-08-01,1,August,2015,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,29,7,9,53,203,256
2013-08-21,21,August,2013,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,20,7,9,36,140,176
2015-08-21,21,August,2015,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,21,7,9,38,147,185
2013-08-24,24,August,2013,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,10,7,9,18,70,88
2015-08-24,24,August,2015,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,11,7,9,20,77,97
2013-10-25,25,October,2013,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,9,7,9,16,63,79
2015-10-25,25,October,2015,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,8,7,9,15,56,71
2014-03-01,1,March,2014,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,18,7,9,33,126,159
2016-03-01,1,March,2016,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,18,7,9,33,126,159
2014-04-19,19,April,2014,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,21,7,9,38,147,185
2016-04-19,19,April,2016,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,23,7,9,42,161,203
2014-04-21,21,April,2014,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,5,7,9,9,35,44
2016-04-21,21,April,2016,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,7,7,9,13,49,62
2014-06-03,3,June,2014,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,9,7,9,16,63,79
2016-06-03,3,June,2016,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,11,7,9,20,77,97
2014-06-07,7,June,2014,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,12,7,9,22,84,106
2016-06-07,7,June,2016,23,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,12,7,9,22,84,106
2014-06-24,24,June,2014,29,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,13,7,9,10,91,101
2016-06-24,24,June,2016,29,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,10,7,9,7,70,77
2013-11-21,21,November,2013,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,6,7,9,5,42,47
2015-11-21,21,November,2015,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,6,7,9,5,42,47
2014-02-09,9,February,2014,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
2016-02-09,9,February,2016,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
2014-05-31,31,May,2014,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,6,7,9,5,42,47
2016-05-31,31,May,2016,51,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,7,7,9,6,49,55
2013-09-02,2,September,2013,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
2015-09-02,2,September,2015,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,2,7,9,1,14,15
2013-09-27,27,September,2013,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,30,7,9,22,210,232
2015-09-27,27,September,2015,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,28,7,9,21,196,217
2014-01-09,9,January,2014,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,29,7,9,21,203,224
2016-01-09,9,January,2016,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,29,7,9,21,203,224
2014-06-23,23,June,2014,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,11,7,9,8,77,85
2016-06-23,23,June,2016,25,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,9,7,9,7,63,70
2013-12-17,17,December,2013,41,Adults (35-64),F,United States,Washington,Clothing,Caps,AWC Logo Cap,24,7,9,0,168,168
2015-12-17,17,December,2015,41,Adults (35-64),F,United States,Washington,Clothing,Caps,AWC Logo Cap,21,7,9,0,147,147
2014-01-15,15,January,2014,37,Adults (35-64),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,23,7,9,17,161,178
2016-01-15,15,January,2016,37,Adults (35-64),M,United States,Oregon,Clothing,Caps,AWC Logo Cap,25,7,9,19,175,194
